year,energy_mwh,revenue_market_pln,cfd_payment_pln,capacity_rev_pln,balancing_rev_pln,fuel_cost_pln,co2_cost_pln,co2_t,vom_cost_pln,start_cost_pln,cycling_cost_pln,fund_cost_pln,fom_multiplier,capture_price,x_hours_at_min,x_curtailed_mwh,x_price_mean,x_neg_hours,x_avail_mean
2062,2549160.0,1232242546.4062498,0.0,0.0,0.0,79023960.0,0.0,0.0,28040760.0,0.0,0.0,66278160.0,1.0,483.3916060216894,0,0.0,380.0,285,0.9699999999999999
2063,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
2064,2339640.0,1130962337.1125855,0.0,0.0,0.0,72528840.0,0.0,0.0,25736040.0,0.0,0.0,60830640.0,1.0,483.3916060216895,0,0.0,380.0,285,0.8902739726027397
2065,2549160.0,1232242546.4062498,0.0,0.0,0.0,79023960.0,0.0,0.0,28040760.0,0.0,0.0,66278160.0,1.0,483.3916060216894,0,0.0,380.0,285,0.9699999999999999
2066,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
2067,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
2068,2549160.0,1232242546.4062498,0.0,0.0,0.0,79023960.0,0.0,0.0,28040760.0,0.0,0.0,66278160.0,1.0,483.3916060216894,0,0.0,380.0,285,0.9699999999999999
2069,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
2070,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
2071,2549160.0,1232242546.4062498,0.0,0.0,0.0,79023960.0,0.0,0.0,28040760.0,0.0,0.0,66278160.0,1.0,483.3916060216894,0,0.0,380.0,285,0.9699999999999999
2072,2444400.0,1181602441.7594175,0.0,0.0,0.0,75776400.0,0.0,0.0,26888400.0,0.0,0.0,63554400.0,1.0,483.39160602168937,0,0.0,380.0,285,0.9301369863013698
